Provider,Name,Set,Finish,Code,Reason
tcgplayer,Stormshatter (Yellow),Omens of the Third Age,normal,OMN191,no-counterpart
tcgplayer,Stormshatter (Yellow),Omens of the Third Age,foil,OMN191,no-counterpart
tcgplayer,Stormwhirl (Blue),Omens of the Third Age,foil,OMN192,no-counterpart
tcgplayer,Stormwhirl (Blue),Omens of the Third Age,normal,OMN192,no-counterpart
tcgplayer,Chromatic Refinement (Red),Omens of the Third Age,foil,OMN193,no-counterpart
tcgplayer,Chromatic Refinement (Yellow),Omens of the Third Age,foil,OMN194,no-counterpart
tcgplayer,Chromatic Refinement (Blue),Omens of the Third Age,foil,OMN195,no-counterpart
tcgplayer,Thunderous Retort (Red),Omens of the Third Age,foil,OMN196,no-counterpart
tcgplayer,Thunderous Retort (Yellow),Omens of the Third Age,foil,OMN197,no-counterpart
tcgplayer,Thunderous Retort (Blue),Omens of the Third Age,foil,OMN198,no-counterpart
tcgplayer,Sigil Of Astral Flow (Blue),Omens of the Third Age,normal,OMN199,no-counterpart
tcgplayer,Sigil Of Astral Flow (Blue) (Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Sigil Of Lightning (Blue),Omens of the Third Age,normal,OMN200,no-counterpart
tcgplayer,Spellbane Sigil (Blue),Omens of the Third Age,normal,OMN201,no-counterpart
tcgplayer,Spellbane Sigil (Blue) (Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Browbeat (Blue),Omens of the Third Age,normal,OMN213,no-counterpart
tcgplayer,Step Between (Red),Omens of the Third Age,foil,OMN214,no-counterpart
tcgplayer,Step Between (Red),Omens of the Third Age,normal,OMN214,no-counterpart
tcgplayer,Tempt Over (Yellow),Omens of the Third Age,normal,OMN215,no-counterpart
tcgplayer,Tempt Over (Yellow),Omens of the Third Age,foil,OMN215,no-counterpart
tcgplayer,Ominous Aggression (Red),Omens of the Third Age,normal,OMN216,no-counterpart
tcgplayer,Ominous Aggression (Red),Omens of the Third Age,foil,OMN216,no-counterpart
tcgplayer,Ominous Excavation (Blue),Omens of the Third Age,normal,OMN217,no-counterpart
tcgplayer,Ominous Excavation (Blue),Omens of the Third Age,foil,OMN217,no-counterpart
tcgplayer,Ominous Respite (Yellow),Omens of the Third Age,foil,OMN218,no-counterpart
tcgplayer,Ominous Respite (Yellow),Omens of the Third Age,normal,OMN218,no-counterpart
tcgplayer,Conflicting Thoughts (Red),Omens of the Third Age,foil,OMN219,no-counterpart
tcgplayer,Conflicting Thoughts (Yellow),Omens of the Third Age,foil,OMN220,no-counterpart
tcgplayer,Conflicting Thoughts (Blue),Omens of the Third Age,foil,OMN221,no-counterpart
tcgplayer,Cracked Bauble (Yellow),Omens of the Third Age,normal,OMN226,no-counterpart
tcgplayer,Swift Pickup (Red),Omens of the Third Age,normal,OMN231,no-counterpart
tcgplayer,Swift Pickup (Red),Omens of the Third Age,foil,OMN231,no-counterpart
tcgplayer,Evasive Nageboshi (Blue),Omens of the Third Age,normal,OMN232,no-counterpart
tcgplayer,Evasive Nageboshi (Blue),Omens of the Third Age,foil,OMN232,no-counterpart
tcgplayer,Razor Ring (Blue),Omens of the Third Age,foil,OMN233,no-counterpart
tcgplayer,Razor Ring (Blue),Omens of the Third Age,normal,OMN233,no-counterpart
tcgplayer,Stun Star (Blue),Omens of the Third Age,foil,OMN234,no-counterpart
tcgplayer,Stun Star (Blue),Omens of the Third Age,normal,OMN234,no-counterpart
tcgplayer,Arcbane Grasp (Blue),Omens of the Third Age,foil,OMN236,no-counterpart
tcgplayer,Arcbane Grasp (Blue),Omens of the Third Age,normal,OMN236,no-counterpart
tcgplayer,Settle The Bill (Red),Omens of the Third Age,foil,OMN237,no-counterpart
tcgplayer,Settle The Bill (Red),Omens of the Third Age,normal,OMN237,no-counterpart
tcgplayer,Beckon Steel (Blue),Omens of the Third Age,normal,OMN238,no-counterpart
tcgplayer,Beckon Steel (Blue),Omens of the Third Age,foil,OMN238,no-counterpart
tcgplayer,Golden Skull (Yellow),Omens of the Third Age,normal,OMN240,no-counterpart
tcgplayer,Golden Skull (Yellow) (Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Red Lure Harpoon (Blue),Omens of the Third Age,normal,OMN241,no-counterpart
tcgplayer,Red Lure Harpoon (Blue),Omens of the Third Age,foil,OMN241,no-counterpart
tcgplayer,Fortitude Of Anvilheim,Omens of the Third Age,foil,OMN242,no-counterpart
tcgplayer,A Bit Off The Side (Red),Omens of the Third Age,normal,OMN243,no-counterpart
tcgplayer,Blessing Of Aegis (Yellow),Omens of the Third Age,normal,OMN244,no-counterpart
tcgplayer,Blessing Of Aegis (Yellow),Omens of the Third Age,foil,OMN244,no-counterpart
tcgplayer,Draco Fire (Red),Omens of the Third Age,normal,OMN245,no-counterpart
tcgplayer,Draco Fire (Red),Omens of the Third Age,foil,OMN245,no-counterpart
tcgplayer,Induce Panic (Yellow),Omens of the Third Age,foil,OMN246,no-counterpart
tcgplayer,Induce Panic (Yellow),Omens of the Third Age,normal,OMN246,no-counterpart
tcgplayer,Starfield Veil,Omens of the Third Age,foil,OMN248,no-counterpart
tcgplayer,Starfield Carapace,Omens of the Third Age,foil,OMN249,no-counterpart
tcgplayer,Starfield Touch,Omens of the Third Age,foil,OMN250,no-counterpart
tcgplayer,Nebulus Cycle (Yellow) (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Nourishing Glow (Blue) (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Browbeat (Blue) (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,A Bit Off The Side (Red) (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Blessing Of Aegis (Yellow) (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Runechant of Greed (Yellow)(Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Runechant of Envy (Yellow)(Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Runechant of Gluttony (Yellow)(Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Runechant of Lust (Yellow)(Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Runechant of Pride (Yellow)(Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Runechant of Sloth (Yellow)(Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Runechant of Wrath (Yellow)(Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,"Baalghor, Omen of the End (Marvel)",Omens of the Third Age,foil,,no-counterpart
tcgplayer,Gate to i'Arathael (Marvel),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Tempestuous Kiss (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Fractal Creation (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Crackle From Afar (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Caress of the Reaper (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Circular Flowtide (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Elliptical Conflux (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Fleeing Starbreeze (Extended Art),Omens of the Third Age,foil,,no-counterpart
tcgplayer,Silver Age Chapter 3 Deck Display,Silver Age Chapter 3,normal,,no-price
tcgplayer,Silver Age Chapter 3 Deck - Blaze Firemind (Wizard),Silver Age Chapter 3,normal,,no-price
tcgplayer,Silver Age Chapter 3 Deck - Boltyn (Light Warrior),Silver Age Chapter 3,normal,,no-price
tcgplayer,Silver Age Chapter 3 Deck - Briar (Elemental Runeblade),Silver Age Chapter 3,normal,,no-price
tcgplayer,Silver Age Chapter 3 Deck - Gravy Bones (Pirate Necromancer),Silver Age Chapter 3,normal,,no-price
tcgplayer,Silver Age Chapter 3 Deck - Lyath Goldmane (Reviled Guardian),Silver Age Chapter 3,normal,,no-price
tcgplayer,"Blaze, Firemind",Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Crucible of Aetherweave,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Talismanic Lens,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Spellfire Cloak,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Blade Beckoner Gauntlets,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Seeker's Mitts,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Aetherstorm Wellingtons,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Blade Beckoner Boots,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Fyendal's Fighting Spirit (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Look Tuff (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Wounded Bull (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Absorb in Aether (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Aether Spindle (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Cindering Foresight (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Emeritus Scolding (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Snapback (Red),Silver Age Chapter 3,normal,,no-price
tcgplayer,Turn to Mindfire (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Voltic Bolt (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Whisper of the Oracle (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Arcane Polarity (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Cindering Foresight (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Emeritus Scolding (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Whisper of the Oracle (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Aether Quickening (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Aether Spindle (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Arcane Twining (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Cindering Foresight (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Emeritus Scolding (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Open the Flood Gates (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Photon Splicing (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Voltic Bolt (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Whisper of the Oracle (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Ponder,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Lyath Goldmane,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Titan's Fist,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Arcane Lantern,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Stonewall Impasse,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Blade Beckoner Helm,Silver Age Chapter 3,normal,,no-price
tcgplayer,Nullrune Hood,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Blade Beckoner Plating,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Nullrune Robe,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Line Crossers,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Stand Strong,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Mocking Blow (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Drag Down (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Prime the Crowd (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Sadistic Scowl (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Villainous Pose (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Act of Glory (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Edge of Their Seats (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Tension in the Air (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Oasis Respite (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Mocking Blow (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Short Shrift (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Walk in My Shoes (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Wee Wrecking Ball (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Brothers in Arms (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Full of Bravado (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Goon Beatdown (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Goon Tactics (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Mocking Blow (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Power Play (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Booze! (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Concealed Object (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Edge of Their Seats (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,The Suspense is Killing Me (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Confidence,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Might,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Briar,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,"Scorpio, Comet Tail",Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Star Fall,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Blade Beckoner Helm (SBA004),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Crown of Dichotomy,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Blossom of Spring,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Blade Beckoner Gauntlets (SBA007),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Swiftstrike Bracers,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Blade Beckoner Boots (SBA009),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Quick Clicks,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Arcanic Shockwave (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Entwine Lightning (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Fry (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Jack Be Quick (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Lightning Surge (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Path of Same Ends (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Ravenous Rabble (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Rush of Power (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Scar for a Scar (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Second Strike (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Snatch (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Static Shock (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Sigil of Suffering (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Nimblism (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Sizzle (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Sprout Strength (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Weave Lightning (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Arcane Polarity (Red) (SBA030),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Cloud Cover (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Lightning Press (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Nimblism (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Embodiment of Earth,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Embodiment of Lightning,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Runechant,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Boltyn,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,"Raydn, Duskbane",Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Halo of Illumination,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Helm of Unity,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Garland of Spring,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Nullrune Robe (SBL006),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Gauntlets of Unity,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Radiant Touch,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Flat Trackers,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Nullrune Boots,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Beaming Bravado (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Bolt of Courage (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Duty Bound Blitz (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Engulfing Light (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Illuminate (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Light the Way (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Snatch (Red)(SBL017),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Take Flight (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Courageous Steelhand (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Edict of Steel (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Glisten (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Toe the Line (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Banneret of Salvation (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Beaming Bravado (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Bolt of Courage (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Duty Bound Blitz (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Engulfing Light (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Light the Way (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Take Flight (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,V of the Vanguard (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Valiant Thrust (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Roaring Beam (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Springboard Somersault (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Agility,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Courage,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Flurry,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Gravy Bones,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Compass of Sunken Depths,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Carrion Crown,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Mournful Casket,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Nullrune Robe (SGB005),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Nullrune Gloves,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Washed Up Wave,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Mage Master Boots,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Scuttle Toes,Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Battalion Barque (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Golden Tipple (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Saltwater Swell (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Swiftwater Sloop (Red),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Golden Tipple (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Barnacle (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,"Cutty Shark, Quick Clip (Yellow)",Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,"Limpit, Hop-a-long (Yellow)",Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,"Oysten, Heart of Gold (Yellow)",Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Riggermortis (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Swabbie (Yellow),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Back Alley Breakline (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Golden Tipple (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Jittery Bones (Blue),Silver Age Chapter 3,normal,,no-counterpart
tcgplayer,Murderous Rabble (Blue),Silver Age Chapter 3,normal,,no-counterpart
